CustomerID,Age,Gender,Income,Region,AvgSpending,PurchaseFrequency,FavoriteBrand,PreferredStyle,ShoppingMethod,SustainabilityConcern,CustomizationInterest,BrandLoyaltyScore,DiscountSensitivity,PurchaseTimeOfDay,MarketTrendInterest,CompetitorPriceSensitivity,ProductID,ProductName,ProductCategory,ProductBrand,ProductPrice,ProductMaterial,ProductStyle,ProductDimensions,ProductDescription,PurchaseDate,QuantityPurchased,CompetitorPrice,CompetitorBrand,DataSource
1448,46,Male,70471.19,North,177.1,Quarterly,IKEA,Industrial,Both,Low,Yes,10,High,Afternoon,"Minimalist,Scandinavian,Biophilic",Medium,5448,Dining Table,Lighting,Wayfair,1017.38,Wood,Minimalist,24x18x15 inches,Durable and eco-friendly,2025-03-23,3,1212.35,Target,CRM
1449,33,Male,102511.63,South,952.18,Monthly,Williams-Sonoma,Bohemian,In-Store,Medium,No,8,Medium,Afternoon,"Sustainable,Smart Homes",Low,5449,Dining Table,Textiles,Target,558.97,Fabric,Minimalist,30x30x10 inches,Durable and eco-friendly,2025-03-24,2,83.58,West Elm,CRM
1450,18,Male,44545.45,West,362.55,Quarterly,IKEA,Bohemian,Online,Medium,Yes,1,Medium,Afternoon,"Sustainable,Smart Homes",Medium,5450,Dining Table,Wall Decor,IKEA,163.19,Wood,Rustic,12x12x20 inches,Compact and space-saving,2025-03-25,3,85.02,West Elm,Web Analytics
1451,34,Female,56355.21,West,303.82,Weekly,IKEA,Minimalist,Online,Low,No,2,Low,Evening,"Minimalist,Scandinavian,Biophilic",Low,5451,Wall Art,Textiles,Wayfair,976.06,Fabric,Rustic,30x30x10 inches,A stylish addition to any room,2025-03-26,3,1448.76,Williams-Sonoma,Web Analytics
1452,47,Other,91155.72,North,216.22,Monthly,IKEA,Bohemian,Both,High,Yes,3,High,Evening,"Sustainable,Smart Homes",High,5452,Chair,Furniture,Target,1737.11,Plastic,Industrial,24x18x15 inches,A stylish addition to any room,2025-03-27,3,402.39,West Elm,Survey
1453,43,Other,58394.03,North,951.4,Weekly,Target,Minimalist,Both,Medium,Yes,6,Medium,Evening,"Sustainable,Smart Homes",Low,5453,Dining Table,Lighting,IKEA,257.64,Glass,Industrial,24x18x15 inches,A stylish addition to any room,2025-03-28,2,1311.35,West Elm,Survey
1454,63,Other,101325.15,West,740.71,Weekly,IKEA,Industrial,Online,Medium,No,4,Low,Evening,"Minimalist,Scandinavian,Biophilic",Medium,5454,Curtains,Furniture,Target,1859.76,Plastic,Modern,30x30x10 inches,Compact and space-saving,2025-03-29,2,1102.22,Target,CRM
1455,36,Female,41740.81,South,767.49,Quarterly,Williams-Sonoma,Modern,Both,High,No,4,Medium,Afternoon,"Minimalist,Scandinavian,Biophilic",High,5455,Chair,Wall Decor,Wayfair,563.96,Plastic,Industrial,24x18x15 inches,A stylish addition to any room,2025-03-30,2,1963.95,West Elm,CRM
1456,38,Other,98641.76,South,549.46,Monthly,Target,Modern,Online,High,No,9,Low,Afternoon,"Customization,Handmade",Medium,5456,Wall Art,Furniture,Wayfair,1073.73,Fabric,Industrial,24x18x15 inches,Durable and eco-friendly,2025-03-31,1,1674.1,Wayfair,Survey
1457,34,Male,36151.65,North,527.26,Monthly,Williams-Sonoma,Industrial,In-Store,High,Yes,6,High,Evening,"Customization,Handmade",High,5457,Curtains,Textiles,Target,151.69,Metal,Minimalist,30x30x10 inches,A stylish addition to any room,2025-04-01,2,838.01,Wayfair,Survey
1458,63,Female,31133.34,North,199.02,Monthly,Target,Industrial,Both,Medium,No,2,Medium,Evening,"Minimalist,Scandinavian,Biophilic",Low,5458,Lamp,Textiles,West Elm,861.59,Glass,Modern,24x18x15 inches,A stylish addition to any room,2025-04-02,3,1240.5,Williams-Sonoma,Web Analytics
1459,57,Other,110840.12,North,603.86,Monthly,Wayfair,Rustic,In-Store,High,No,7,High,Afternoon,"Customization,Handmade",High,5459,Curtains,Textiles,Target,269.28,Plastic,Modern,12x12x20 inches,Compact and space-saving,2025-04-03,2,252.23,Target,Survey
1460,38,Male,82320.53,West,322.22,Monthly,Wayfair,Bohemian,Online,Medium,No,3,Low,Afternoon,"Sustainable,Smart Homes",High,5460,Dining Table,Furniture,Target,114.99,Wood,Rustic,30x30x10 inches,Durable and eco-friendly,2025-04-04,1,785.04,IKEA,Survey
1461,58,Male,61664.42,East,979.43,Quarterly,Wayfair,Bohemian,Online,Medium,Yes,9,High,Morning,"Minimalist,Scandinavian,Biophilic",High,5461,Wall Art,Furniture,Target,1933.78,Glass,Rustic,30x30x10 inches,Durable and eco-friendly,2025-04-05,3,1473.1,Target,Survey
1462,57,Female,50933.52,North,816.92,Monthly,Wayfair,Bohemian,In-Store,High,Yes,6,High,Evening,"Customization,Handmade",Medium,5462,Wall Art,Furniture,West Elm,1465.59,Metal,Modern,30x30x10 inches,A stylish addition to any room,2025-04-06,4,1252.89,IKEA,CRM
1463,62,Female,85519.72,South,471.69,Weekly,Target,Minimalist,Both,Low,Yes,8,High,Morning,"Minimalist,Scandinavian,Biophilic",High,5463,Chair,Textiles,Williams-Sonoma,1443.73,Glass,Modern,30x30x10 inches,Compact and space-saving,2025-04-07,2,979.25,West Elm,CRM
1464,66,Other,75810.2,East,236.21,Weekly,IKEA,Rustic,In-Store,High,No,1,Medium,Afternoon,"Customization,Handmade",Low,5464,Wall Art,Textiles,Wayfair,199.29,Plastic,Rustic,12x12x20 inches,Compact and space-saving,2025-04-08,2,369.53,IKEA,Web Analytics
1465,36,Other,119243.8,South,806.8,Monthly,West Elm,Bohemian,In-Store,Low,Yes,2,Low,Afternoon,"Minimalist,Scandinavian,Biophilic",Low,5465,Sofa Set,Textiles,IKEA,1860.11,Wood,Minimalist,30x30x10 inches,A stylish addition to any room,2025-04-09,4,1610.23,West Elm,Web Analytics
1466,24,Other,118489.44,East,209.85,Quarterly,West Elm,Minimalist,Both,High,Yes,6,High,Evening,"Sustainable,Smart Homes",Low,5466,Chair,Furniture,Wayfair,949.55,Plastic,Minimalist,30x30x10 inches,Durable and eco-friendly,2025-04-10,3,560.87,Target,Web Analytics
1467,34,Female,87152.21,West,270.4,Quarterly,Wayfair,Minimalist,Online,High,Yes,3,Medium,Morning,"Customization,Handmade",High,5467,Chair,Furniture,Wayfair,1707.52,Metal,Minimalist,24x18x15 inches,Durable and eco-friendly,2025-04-11,2,1644.55,Target,Survey
1468,18,Other,69858.35,East,290.37,Monthly,IKEA,Modern,In-Store,Medium,Yes,1,Low,Afternoon,"Minimalist,Scandinavian,Biophilic",Low,5468,Sofa Set,Wall Decor,Williams-Sonoma,44.95,Fabric,Minimalist,30x30x10 inches,Durable and eco-friendly,2025-04-12,1,1230.99,Williams-Sonoma,Survey
1469,54,Other,74202.69,South,601.2,Weekly,Williams-Sonoma,Minimalist,In-Store,Medium,No,6,Low,Morning,"Sustainable,Smart Homes",Medium,5469,Dining Table,Lighting,Wayfair,610.45,Wood,Rustic,24x18x15 inches,Compact and space-saving,2025-04-13,3,758.01,Williams-Sonoma,CRM
1470,23,Male,91423.12,East,808.35,Monthly,IKEA,Industrial,Online,Medium,Yes,5,Low,Morning,"Customization,Handmade",Low,5470,Bookshelf,Textiles,Wayfair,1992.17,Metal,Bohemian,30x30x10 inches,A stylish addition to any room,2025-04-14,2,100.4,West Elm,Survey
1471,43,Male,39141.71,West,382.88,Monthly,Williams-Sonoma,Minimalist,In-Store,Medium,No,9,High,Morning,"Customization,Handmade",High,5471,Lamp,Furniture,West Elm,867.12,Metal,Industrial,30x30x10 inches,Compact and space-saving,2025-04-15,3,480.19,West Elm,Survey
1472,19,Male,59551.69,South,176.2,Monthly,West Elm,Industrial,Online,Medium,No,6,High,Morning,"Minimalist,Scandinavian,Biophilic",Low,5472,Bookshelf,Lighting,West Elm,1779.22,Plastic,Industrial,12x12x20 inches,Durable and eco-friendly,2025-04-16,2,1780.36,Wayfair,CRM
1473,49,Other,36774.5,North,518.08,Quarterly,IKEA,Industrial,Both,Medium,No,5,High,Morning,"Sustainable,Smart Homes",High,5473,Dining Table,Furniture,West Elm,669.44,Plastic,Industrial,24x18x15 inches,Compact and space-saving,2025-04-17,4,1639.59,Wayfair,Web Analytics
1474,65,Female,36602.47,East,773.3,Quarterly,IKEA,Modern,Online,Medium,No,1,Low,Evening,"Minimalist,Scandinavian,Biophilic",High,5474,Rug,Furniture,West Elm,1060.15,Plastic,Industrial,12x12x20 inches,Durable and eco-friendly,2025-04-18,2,1158.21,Wayfair,Survey
1475,22,Male,47625.53,South,299.5,Weekly,West Elm,Modern,Online,Low,No,1,Low,Evening,"Customization,Handmade",Low,5475,Rug,Textiles,West Elm,1711.35,Fabric,Rustic,24x18x15 inches,A stylish addition to any room,2025-04-19,3,943.32,Target,CRM
1476,54,Female,73672.79,East,297.93,Weekly,IKEA,Minimalist,In-Store,Low,No,1,High,Morning,"Minimalist,Scandinavian,Biophilic",Medium,5476,Curtains,Lighting,IKEA,1219.52,Glass,Bohemian,30x30x10 inches,Durable and eco-friendly,2025-04-20,2,1301.34,IKEA,CRM
1477,48,Other,100629.69,West,952.5,Monthly,Williams-Sonoma,Modern,Online,Medium,Yes,7,High,Evening,"Minimalist,Scandinavian,Biophilic",Medium,5477,Lamp,Furniture,Williams-Sonoma,1455.88,Glass,Rustic,12x12x20 inches,A stylish addition to any room,2025-04-21,2,943.17,West Elm,Web Analytics
1478,29,Other,73694.63,South,958.74,Weekly,IKEA,Modern,Online,Low,No,6,Low,Afternoon,"Sustainable,Smart Homes",Low,5478,Chair,Lighting,Target,473.09,Plastic,Bohemian,24x18x15 inches,Compact and space-saving,2025-04-22,3,1295.72,Williams-Sonoma,CRM
1479,52,Male,60192.89,North,991.42,Monthly,Williams-Sonoma,Bohemian,In-Store,High,Yes,5,Low,Morning,"Sustainable,Smart Homes",High,5479,Lamp,Lighting,West Elm,328.66,Plastic,Rustic,24x18x15 inches,Compact and space-saving,2025-04-23,2,628.66,West Elm,Web Analytics
1480,47,Female,37411.77,North,826.89,Weekly,Wayfair,Minimalist,Online,Low,No,4,Medium,Evening,"Customization,Handmade",Low,5480,Lamp,Textiles,Williams-Sonoma,476.01,Fabric,Modern,12x12x20 inches,Compact and space-saving,2025-04-24,2,1680.22,IKEA,Web Analytics
1481,65,Male,79526.6,East,269.37,Monthly,IKEA,Minimalist,In-Store,Medium,Yes,8,Medium,Evening,"Sustainable,Smart Homes",High,5481,Sofa Set,Lighting,Target,996.24,Glass,Bohemian,24x18x15 inches,Durable and eco-friendly,2025-04-25,3,1409.8,West Elm,Web Analytics
1482,23,Other,54414.17,West,290.78,Quarterly,Williams-Sonoma,Minimalist,Both,Low,No,8,High,Afternoon,"Minimalist,Scandinavian,Biophilic",High,5482,Sofa Set,Wall Decor,Wayfair,1605.91,Fabric,Industrial,30x30x10 inches,A stylish addition to any room,2025-04-26,4,673.35,Williams-Sonoma,Web Analytics
1483,32,Female,85344.08,West,406.2,Monthly,West Elm,Modern,Online,High,Yes,5,Low,Afternoon,"Customization,Handmade",High,5483,Rug,Wall Decor,Wayfair,720.91,Metal,Bohemian,24x18x15 inches,Compact and space-saving,2025-04-27,1,1664.72,Williams-Sonoma,Web Analytics
1484,32,Male,117946.9,East,386.32,Quarterly,Wayfair,Modern,Both,Low,Yes,4,Low,Afternoon,"Sustainable,Smart Homes",Medium,5484,Lamp,Textiles,Williams-Sonoma,1138.34,Glass,Minimalist,30x30x10 inches,Compact and space-saving,2025-04-28,1,984.94,IKEA,CRM
1485,33,Other,40018.29,South,960.87,Quarterly,IKEA,Industrial,Online,Medium,No,2,Medium,Afternoon,"Minimalist,Scandinavian,Biophilic",Medium,5485,Curtains,Textiles,IKEA,1613.53,Plastic,Bohemian,24x18x15 inches,A stylish addition to any room,2025-04-29,1,365.78,Williams-Sonoma,Survey
1486,37,Male,49091.29,South,810.17,Weekly,Williams-Sonoma,Rustic,Online,High,No,7,Low,Morning,"Minimalist,Scandinavian,Biophilic",Low,5486,Wall Art,Wall Decor,IKEA,492.78,Wood,Minimalist,12x12x20 inches,Durable and eco-friendly,2025-04-30,1,173.87,Target,Web Analytics
1487,30,Female,72578.51,East,751.61,Weekly,IKEA,Rustic,Both,High,No,5,High,Evening,"Customization,Handmade",Medium,5487,Bookshelf,Textiles,Williams-Sonoma,1768.29,Metal,Minimalist,30x30x10 inches,Compact and space-saving,2025-05-01,1,1405.22,Williams-Sonoma,Web Analytics
1488,61,Female,117175.24,South,267.37,Quarterly,Williams-Sonoma,Rustic,Both,Low,No,3,Medium,Evening,"Customization,Handmade",High,5488,Rug,Lighting,IKEA,1907.1,Wood,Modern,24x18x15 inches,Durable and eco-friendly,2025-05-02,1,1732.94,IKEA,Survey
1489,59,Female,99462.88,South,918.57,Monthly,IKEA,Bohemian,In-Store,High,Yes,9,Low,Afternoon,"Sustainable,Smart Homes",High,5489,Lamp,Furniture,IKEA,97.16,Fabric,Bohemian,30x30x10 inches,Durable and eco-friendly,2025-05-03,3,1618.74,IKEA,Survey
1490,63,Female,110840.63,South,845.08,Monthly,Wayfair,Modern,In-Store,High,Yes,9,Low,Evening,"Sustainable,Smart Homes",Low,5490,Wall Art,Textiles,Wayfair,137.04,Fabric,Modern,12x12x20 inches,Durable and eco-friendly,2025-05-04,3,1318.19,West Elm,Web Analytics
1491,48,Female,60034.34,East,247.28,Weekly,Wayfair,Industrial,Both,High,No,10,High,Evening,"Sustainable,Smart Homes",High,5491,Lamp,Wall Decor,IKEA,200.1,Fabric,Industrial,24x18x15 inches,Compact and space-saving,2025-05-05,3,299.92,Williams-Sonoma,Survey
1492,51,Male,119283.46,North,884.05,Monthly,IKEA,Industrial,Online,Medium,No,8,Low,Evening,"Sustainable,Smart Homes",Low,5492,Chair,Furniture,IKEA,1558.0,Plastic,Bohemian,24x18x15 inches,Compact and space-saving,2025-05-06,2,206.21,Williams-Sonoma,Web Analytics
1493,46,Male,39254.95,West,345.02,Monthly,IKEA,Rustic,In-Store,High,Yes,1,Medium,Afternoon,"Customization,Handmade",Low,5493,Dining Table,Lighting,Williams-Sonoma,394.89,Fabric,Rustic,30x30x10 inches,A stylish addition to any room,2025-05-07,4,703.16,IKEA,CRM
1494,20,Male,34767.56,North,172.78,Monthly,Target,Bohemian,Online,Low,No,3,Medium,Evening,"Minimalist,Scandinavian,Biophilic",High,5494,Wall Art,Furniture,IKEA,1456.88,Wood,Rustic,12x12x20 inches,A stylish addition to any room,2025-05-08,4,1712.72,West Elm,Survey
1495,26,Male,107004.24,South,691.14,Quarterly,IKEA,Bohemian,In-Store,Low,Yes,2,Low,Evening,"Minimalist,Scandinavian,Biophilic",Medium,5495,Chair,Wall Decor,West Elm,893.73,Metal,Rustic,12x12x20 inches,Durable and eco-friendly,2025-05-09,1,1924.24,West Elm,Survey
1496,28,Other,113453.84,East,688.42,Quarterly,IKEA,Rustic,In-Store,High,No,4,Low,Evening,"Sustainable,Smart Homes",High,5496,Bookshelf,Furniture,West Elm,1675.78,Plastic,Minimalist,24x18x15 inches,Compact and space-saving,2025-05-10,1,497.89,Target,CRM
1497,28,Other,38152.68,West,185.44,Monthly,Wayfair,Rustic,In-Store,Low,No,2,Low,Morning,"Customization,Handmade",High,5497,Dining Table,Wall Decor,Williams-Sonoma,1620.94,Metal,Rustic,30x30x10 inches,Durable and eco-friendly,2025-05-11,3,1528.95,Target,Survey
1498,42,Male,40208.47,South,386.97,Weekly,IKEA,Modern,Both,High,Yes,8,Low,Morning,"Sustainable,Smart Homes",Low,5498,Chair,Textiles,West Elm,1920.13,Fabric,Industrial,24x18x15 inches,A stylish addition to any room,2025-05-12,4,1156.26,IKEA,CRM
1499,39,Other,32985.67,West,993.53,Monthly,West Elm,Bohemian,Online,Low,Yes,1,Medium,Evening,"Sustainable,Smart Homes",Medium,5499,Sofa Set,Textiles,Wayfair,517.05,Glass,Bohemian,24x18x15 inches,Durable and eco-friendly,2025-05-13,2,82.98,West Elm,Web Analytics
1500,59,Other,39405.68,West,710.58,Weekly,IKEA,Industrial,Both,High,No,4,High,Evening,"Customization,Handmade",Low,5500,Rug,Wall Decor,Williams-Sonoma,473.89,Plastic,Bohemian,30x30x10 inches,Durable and eco-friendly,2025-05-14,2,1094.97,West Elm,Survey
1501,63,Female,48847.78,North,757.07,Quarterly,Target,Rustic,In-Store,High,Yes,5,Medium,Evening,"Minimalist,Scandinavian,Biophilic",High,5501,Lamp,Textiles,IKEA,82.39,Fabric,Minimalist,12x12x20 inches,Compact and space-saving,2025-05-15,3,1615.76,Target,Survey
1502,26,Male,117306.9,South,291.63,Monthly,Williams-Sonoma,Modern,Both,High,No,10,Low,Evening,"Minimalist,Scandinavian,Biophilic",Low,5502,Rug,Lighting,West Elm,832.62,Plastic,Minimalist,24x18x15 inches,Durable and eco-friendly,2025-05-16,1,566.72,Target,CRM
1503,37,Other,90107.42,West,170.9,Monthly,Wayfair,Industrial,Both,Medium,Yes,4,Low,Evening,"Sustainable,Smart Homes",Low,5503,Bookshelf,Furniture,Wayfair,928.95,Glass,Minimalist,24x18x15 inches,Durable and eco-friendly,2025-05-17,4,1796.78,IKEA,Web Analytics
1504,38,Other,100069.77,North,349.21,Weekly,West Elm,Bohemian,Both,Low,No,8,Medium,Evening,"Customization,Handmade",High,5504,Lamp,Wall Decor,Williams-Sonoma,1929.74,Wood,Industrial,30x30x10 inches,Compact and space-saving,2025-05-18,2,487.8,West Elm,Web Analytics
1505,27,Male,99852.55,East,324.01,Weekly,Williams-Sonoma,Rustic,Online,High,No,2,Medium,Morning,"Minimalist,Scandinavian,Biophilic",Low,5505,Dining Table,Wall Decor,Williams-Sonoma,1664.95,Wood,Bohemian,30x30x10 inches,Compact and space-saving,2025-05-19,1,171.42,IKEA,CRM
1506,39,Female,78156.64,West,311.09,Monthly,West Elm,Rustic,Both,Medium,No,9,Low,Afternoon,"Minimalist,Scandinavian,Biophilic",High,5506,Wall Art,Wall Decor,IKEA,350.25,Wood,Modern,24x18x15 inches,A stylish addition to any room,2025-05-20,4,336.68,Target,Survey
1507,46,Male,101774.01,South,273.48,Monthly,Wayfair,Modern,Both,Medium,Yes,2,Medium,Evening,"Customization,Handmade",Low,5507,Wall Art,Lighting,Target,1601.01,Glass,Minimalist,12x12x20 inches,Compact and space-saving,2025-05-21,2,1677.27,Williams-Sonoma,Survey
1508,26,Female,83622.68,East,617.28,Weekly,Target,Modern,Both,High,Yes,2,Low,Evening,"Customization,Handmade",Medium,5508,Lamp,Lighting,West Elm,373.03,Metal,Rustic,30x30x10 inches,Durable and eco-friendly,2025-05-22,1,846.27,Target,CRM
1509,22,Other,58309.15,West,395.29,Quarterly,Wayfair,Bohemian,Both,High,Yes,2,Medium,Evening,"Minimalist,Scandinavian,Biophilic",High,5509,Dining Table,Lighting,Wayfair,173.97,Glass,Modern,24x18x15 inches,A stylish addition to any room,2025-05-23,2,1597.95,West Elm,CRM
1510,57,Female,80499.91,West,838.31,Weekly,West Elm,Rustic,Both,High,Yes,10,Low,Afternoon,"Sustainable,Smart Homes",Medium,5510,Lamp,Wall Decor,Williams-Sonoma,1677.42,Glass,Modern,12x12x20 inches,A stylish addition to any room,2025-05-24,1,1071.84,IKEA,CRM
1511,28,Female,78015.77,South,265.55,Monthly,West Elm,Modern,Both,High,No,8,Medium,Evening,"Sustainable,Smart Homes",Low,5511,Lamp,Lighting,West Elm,1952.4,Fabric,Minimalist,30x30x10 inches,A stylish addition to any room,2025-05-25,1,971.51,West Elm,Survey
1512,18,Male,104110.77,West,518.16,Quarterly,Wayfair,Rustic,Both,High,Yes,3,Low,Evening,"Minimalist,Scandinavian,Biophilic",Medium,5512,Curtains,Textiles,Wayfair,194.47,Wood,Rustic,30x30x10 inches,A stylish addition to any room,2025-05-26,1,1617.69,Target,CRM
1513,59,Other,118355.45,South,112.29,Quarterly,IKEA,Bohemian,In-Store,Low,Yes,10,High,Afternoon,"Sustainable,Smart Homes",Medium,5513,Chair,Furniture,Wayfair,1631.57,Plastic,Minimalist,24x18x15 inches,Durable and eco-friendly,2025-05-27,4,858.51,Target,Web Analytics
1514,18,Male,66993.83,South,533.51,Quarterly,Wayfair,Rustic,Both,High,Yes,10,High,Evening,"Sustainable,Smart Homes",Medium,5514,Lamp,Textiles,Williams-Sonoma,1721.24,Metal,Minimalist,30x30x10 inches,Durable and eco-friendly,2025-05-28,3,1608.02,Wayfair,CRM
1515,56,Male,98705.16,South,150.25,Quarterly,Target,Industrial,Both,High,No,8,Medium,Afternoon,"Customization,Handmade",Low,5515,Wall Art,Textiles,West Elm,255.14,Plastic,Rustic,24x18x15 inches,Durable and eco-friendly,2025-05-29,1,219.31,Target,Web Analytics
1516,63,Other,38978.67,South,979.95,Monthly,Wayfair,Rustic,Online,Low,Yes,7,High,Afternoon,"Customization,Handmade",High,5516,Curtains,Lighting,Wayfair,580.84,Fabric,Modern,30x30x10 inches,Durable and eco-friendly,2025-05-30,1,1279.9,West Elm,Web Analytics
1517,22,Male,99914.82,West,811.53,Quarterly,Williams-Sonoma,Minimalist,In-Store,Medium,Yes,10,Low,Evening,"Customization,Handmade",Low,5517,Bookshelf,Wall Decor,Williams-Sonoma,1472.65,Fabric,Modern,12x12x20 inches,A stylish addition to any room,2025-05-31,2,1411.12,IKEA,CRM
1518,66,Male,63427.52,East,541.1,Weekly,IKEA,Minimalist,Both,Low,No,4,Medium,Morning,"Sustainable,Smart Homes",Low,5518,Lamp,Textiles,West Elm,1619.31,Metal,Rustic,12x12x20 inches,Durable and eco-friendly,2025-06-01,2,1800.21,IKEA,Web Analytics
1519,39,Female,33545.11,East,177.93,Weekly,Williams-Sonoma,Bohemian,Online,Medium,No,7,Medium,Morning,"Customization,Handmade",Low,5519,Wall Art,Furniture,West Elm,720.87,Plastic,Modern,30x30x10 inches,A stylish addition to any room,2025-06-02,4,464.16,Wayfair,Survey
1520,43,Male,62692.16,North,633.2,Weekly,Wayfair,Bohemian,Both,Medium,No,8,Low,Evening,"Customization,Handmade",High,5520,Sofa Set,Lighting,Williams-Sonoma,336.66,Metal,Industrial,24x18x15 inches,Compact and space-saving,2025-06-03,3,1216.36,West Elm,CRM
1521,23,Other,84957.85,South,782.89,Monthly,IKEA,Bohemian,Both,Low,No,6,Low,Afternoon,"Minimalist,Scandinavian,Biophilic",Low,5521,Dining Table,Textiles,West Elm,1303.72,Metal,Minimalist,30x30x10 inches,Durable and eco-friendly,2025-06-04,2,877.85,Target,Survey
1522,49,Male,40732.52,West,271.65,Quarterly,Williams-Sonoma,Industrial,Both,High,No,6,Low,Afternoon,"Customization,Handmade",Low,5522,Sofa Set,Lighting,Target,1409.9,Wood,Industrial,24x18x15 inches,Compact and space-saving,2025-06-05,4,777.89,Williams-Sonoma,Survey
1523,65,Female,113163.1,West,611.39,Weekly,Williams-Sonoma,Industrial,Both,Medium,No,3,Medium,Afternoon,"Minimalist,Scandinavian,Biophilic",High,5523,Lamp,Furniture,Wayfair,1017.14,Plastic,Industrial,30x30x10 inches,Compact and space-saving,2025-06-06,4,231.29,IKEA,Web Analytics
1524,28,Male,36990.52,North,832.79,Weekly,IKEA,Rustic,Both,High,No,5,Low,Evening,"Sustainable,Smart Homes",High,5524,Wall Art,Lighting,Wayfair,306.98,Wood,Industrial,12x12x20 inches,Durable and eco-friendly,2025-06-07,4,285.78,West Elm,Survey
1525,27,Male,113700.6,East,791.42,Weekly,IKEA,Modern,Online,Low,Yes,10,High,Morning,"Customization,Handmade",High,5525,Dining Table,Wall Decor,West Elm,1692.08,Wood,Bohemian,24x18x15 inches,A stylish addition to any room,2025-06-08,1,1677.24,Wayfair,Survey
1526,64,Male,93642.38,West,822.69,Quarterly,West Elm,Minimalist,Both,Medium,No,2,Medium,Afternoon,"Minimalist,Scandinavian,Biophilic",Medium,5526,Rug,Textiles,Williams-Sonoma,1297.63,Wood,Bohemian,12x12x20 inches,Compact and space-saving,2025-06-09,3,1504.51,Williams-Sonoma,CRM
1527,56,Female,59674.1,North,891.39,Weekly,IKEA,Minimalist,Online,High,No,5,Low,Afternoon,"Minimalist,Scandinavian,Biophilic",High,5527,Dining Table,Textiles,IKEA,1740.95,Glass,Industrial,12x12x20 inches,Durable and eco-friendly,2025-06-10,3,777.04,West Elm,CRM
1528,51,Other,65167.53,East,943.91,Quarterly,Wayfair,Minimalist,Both,Medium,No,5,Medium,Evening,"Minimalist,Scandinavian,Biophilic",Medium,5528,Dining Table,Wall Decor,West Elm,1867.28,Fabric,Minimalist,12x12x20 inches,Compact and space-saving,2025-06-11,3,1660.4,Target,Survey
1529,48,Other,96672.84,West,464.97,Quarterly,Target,Rustic,Online,Medium,No,7,High,Morning,"Sustainable,Smart Homes",Medium,5529,Curtains,Furniture,IKEA,1615.28,Fabric,Industrial,30x30x10 inches,Compact and space-saving,2025-06-12,1,179.92,IKEA,Web Analytics
1530,29,Female,84132.4,South,611.89,Quarterly,West Elm,Rustic,In-Store,Low,No,4,High,Morning,"Customization,Handmade",Low,5530,Lamp,Furniture,West Elm,1918.14,Glass,Industrial,24x18x15 inches,Durable and eco-friendly,2025-06-13,1,1257.05,Target,Web Analytics
1531,68,Female,90447.86,North,811.59,Monthly,IKEA,Bohemian,Both,High,Yes,6,Low,Evening,"Sustainable,Smart Homes",Medium,5531,Chair,Lighting,IKEA,1909.43,Metal,Bohemian,12x12x20 inches,Compact and space-saving,2025-06-14,2,1738.99,Wayfair,CRM
1532,61,Male,65024.82,West,727.43,Monthly,Target,Modern,In-Store,High,Yes,9,Medium,Morning,"Minimalist,Scandinavian,Biophilic",Low,5532,Sofa Set,Textiles,West Elm,1246.3,Plastic,Industrial,24x18x15 inches,A stylish addition to any room,2025-06-15,2,1680.95,IKEA,CRM
1533,33,Other,73903.21,North,995.97,Quarterly,West Elm,Bohemian,In-Store,Medium,Yes,4,Low,Evening,"Sustainable,Smart Homes",Medium,5533,Sofa Set,Furniture,Williams-Sonoma,1461.78,Plastic,Minimalist,24x18x15 inches,A stylish addition to any room,2025-06-16,2,758.11,Williams-Sonoma,CRM
1534,55,Female,119088.07,North,112.31,Quarterly,Wayfair,Rustic,In-Store,High,Yes,6,Medium,Afternoon,"Sustainable,Smart Homes",High,5534,Curtains,Wall Decor,IKEA,1404.83,Plastic,Minimalist,12x12x20 inches,Compact and space-saving,2025-06-17,4,1495.56,IKEA,Web Analytics
1535,20,Other,49253.06,North,419.62,Monthly,Target,Industrial,Both,Medium,Yes,9,Low,Evening,"Minimalist,Scandinavian,Biophilic",Low,5535,Rug,Wall Decor,Target,1249.85,Wood,Industrial,30x30x10 inches,Compact and space-saving,2025-06-18,3,866.39,Target,CRM
1536,19,Male,67607.06,South,352.93,Monthly,IKEA,Bohemian,In-Store,Low,Yes,10,Low,Afternoon,"Customization,Handmade",Medium,5536,Lamp,Wall Decor,Williams-Sonoma,58.32,Plastic,Minimalist,12x12x20 inches,Durable and eco-friendly,2025-06-19,1,1683.47,West Elm,Survey
1537,69,Female,56264.09,East,336.08,Quarterly,IKEA,Rustic,Online,Low,Yes,1,Medium,Evening,"Customization,Handmade",Low,5537,Dining Table,Furniture,West Elm,724.7,Plastic,Industrial,12x12x20 inches,A stylish addition to any room,2025-06-20,2,1070.91,West Elm,Web Analytics
1538,22,Other,98860.04,East,300.28,Monthly,Wayfair,Rustic,Both,High,No,8,Medium,Afternoon,"Sustainable,Smart Homes",High,5538,Chair,Wall Decor,IKEA,218.16,Plastic,Bohemian,24x18x15 inches,Compact and space-saving,2025-06-21,4,1534.42,West Elm,Survey
1539,28,Other,98761.14,West,738.21,Weekly,West Elm,Industrial,In-Store,Low,No,1,High,Afternoon,"Customization,Handmade",Medium,5539,Bookshelf,Textiles,Wayfair,614.51,Fabric,Industrial,30x30x10 inches,A stylish addition to any room,2025-06-22,1,175.57,Wayfair,CRM
